scene,N,subset,final_loss,success,converged,grad_norm,tail_range,restart,iters,si_mae_A,ho_psnr
conf_cylinder_r03_d12,3,"6,15,23",6.677446071989834e-05,0,0,0.00042265846179646155,nan,0,1400,0.003550876397639513,15.525213880571556
conf_cylinder_r03_d12,3,"7,10,19",7.489962445106357e-05,0,0,0.00045332958360759794,nan,0,1400,0.0037460511084645987,17.435588259395036
conf_cylinder_r03_d12,3,"8,10,19",9.803038847167045e-05,0,0,0.0004733917751034284,nan,0,1400,0.004801454953849316,21.375956336881906
conf_cylinder_r03_d12,3,"9,14,17",7.409088721033186e-05,0,0,0.0003195609100076688,nan,0,1400,0.03425941243767738,12.822212122852195
conf_cylinder_r03_d12,3,"10,11,15",8.159258868545294e-05,0,0,0.0004385950324644982,nan,0,1400,0.0040783449076116085,17.508202685093867
conf_cylinder_r03_d12,3,"11,14,22",6.905564077896997e-05,0,0,0.00044461405061503253,nan,0,1400,0.003624455537647009,16.006387142115873
conf_cylinder_r03_d12,3,"11,15,21",9.956667781807482e-05,0,0,0.00045251515189343274,nan,0,1400,0.005630209110677242,19.8290688789129
conf_cylinder_r03_d12,3,"11,19,28",7.106909470167011e-05,0,0,0.0004197151286838244,nan,0,1400,0.004303295165300369,15.993758002611093
conf_cylinder_r03_d12,3,"12,17,19",7.220091356430203e-05,0,0,0.00036771311440473,nan,0,1400,0.01257780659943819,14.624357234826608
conf_cylinder_r03_d12,3,"12,17,21",9.226115071214736e-05,0,0,0.00046954608606307897,nan,0,1400,0.004582379013299942,20.17882597906715
conf_cylinder_r03_d12,3,"15,24,25",7.996708154678345e-05,0,0,0.0004551025907788209,nan,0,1400,0.0035495080519467592,17.003230029434565
conf_cylinder_r03_d12,3,"19,20,29",8.620689914096147e-05,0,0,0.0004472550412965222,nan,0,1400,0.00409127539023757,18.0162635906568
conf_cylinder_r03_d12,3,"20,21,25",9.049293294083327e-05,0,0,0.00047717430693599834,nan,0,1400,0.004843798466026783,20.458339155394288
conf_cylinder_r03_d12,3,"20,24,25",7.943629316287115e-05,0,0,0.0004573010592405853,nan,0,1400,0.003494192147627473,17.13103457518627
conf_cylinder_r03_d12,3,"22,23,24",8.683796477271244e-05,0,0,0.00043181605418689614,nan,0,1400,0.0037398822605609894,17.33403472655668
conf_cylinder_r03_d12,3,"23,25,28",7.825407374184579e-05,0,0,0.0004219221073161854,nan,0,1400,0.004356295336037874,16.08860682315658
conf_cylinder_r03_d12,3,"24,25,26",0.00010212558845523745,0,0,0.00043465145907704,nan,0,1400,0.0060996185056865215,19.385753926360216
conf_cylinder_r03_d12,5,"0,1,2,8,17",7.444788207067177e-05,0,0,0.0005266740260994781,nan,0,1800,0.003401620779186487,17.51610679966429
conf_cylinder_r03_d12,5,"0,2,13,15,26",8.708769746590406e-05,0,0,0.0005269095732245495,nan,0,1800,0.0034177827183157206,27.972428207884246
conf_cylinder_r03_d12,5,"0,10,13,20,30",8.195012924261391e-05,0,0,0.0005387364722285624,nan,0,1800,0.003313286229968071,28.02671710258279
conf_cylinder_r03_d12,5,"0,11,12,13,19",8.292938582599163e-05,0,0,0.0005236190212923361,nan,0,1800,0.0033073059748858213,27.86334150556085
conf_cylinder_r03_d12,5,"1,2,6,11,15",5.805533146485686e-05,0,0,0.00042556322558969575,nan,0,1800,0.0034493610728532076,15.128341689366875
conf_cylinder_r03_d12,5,"1,3,11,14,19",6.866124749649316e-05,0,0,0.0004790196995212358,nan,0,1800,0.0033857314847409725,17.99044937679826
conf_cylinder_r03_d12,5,"1,4,10,19,29",7.247691246448085e-05,0,0,0.0004557490685463132,nan,0,1800,0.003542238147929311,17.838905795340064
conf_cylinder_r03_d12,5,"1,9,18,30,31",7.357498543569818e-05,0,0,0.0004781804068691373,nan,0,1800,0.0035769790410995483,18.653502794474328
conf_cylinder_r03_d12,5,"2,4,13,14,30",6.802893767599016e-05,0,0,0.0005067381808739525,nan,0,1800,0.0035690697841346264,19.781766554557034
conf_cylinder_r03_d12,5,"2,4,22,25,30",5.210398376220837e-05,0,0,0.0004117536930475785,nan,0,1800,0.0037002211902290583,14.390302706488322
conf_cylinder_r03_d12,5,"2,8,10,12,21",8.037824591156095e-05,0,0,0.0005105844707565485,nan,0,1800,0.003437790321186185,21.209258729776927
conf_cylinder_r03_d12,5,"2,9,13,20,30",6.936812860658392e-05,0,0,0.0005063195882639419,nan,0,1800,0.0035302648320794106,19.83415189667262
conf_cylinder_r03_d12,5,"2,12,16,18,25",7.44888893677853e-05,0,0,0.0004916158577682756,nan,0,1800,0.0034649146255105734,19.438933865319562
conf_cylinder_r03_d12,5,"3,4,11,16,17",7.316965638892725e-05,0,0,0.0004969894223401717,nan,0,1800,0.0033776655327528715,19.48387437139818
conf_cylinder_r03_d12,5,"3,5,8,10,19",8.283692295663059e-05,0,0,0.0005182928676544897,nan,0,1800,0.0032916285563260317,21.621595035891012
conf_cylinder_r03_d12,5,"3,8,17,24,25",7.99225817900151e-05,0,0,0.0005185479473136033,nan,0,1800,0.0033661990892142057,21.248416308621827
conf_cylinder_r03_d12,5,"3,12,15,17,24",7.313448440982029e-05,0,0,0.0004806033520278174,nan,0,1800,0.003433034522458911,18.614053027523696
conf_cylinder_r03_d12,5,"3,21,22,27,28",7.760287553537637e-05,0,0,0.0005096783703833208,nan,0,1800,0.003401583293452859,20.26320704939017
conf_cylinder_r03_d12,5,"4,9,25,26,28",6.803848373237997e-05,0,0,0.00047266342696552263,nan,0,1800,0.0036125946789979935,18.030719146748556
conf_cylinder_r03_d12,5,"4,10,13,25,27",7.405810174532235e-05,0,0,0.000515224724553264,nan,0,1800,0.0034249897580593824,20.513614649829748
conf_cylinder_r03_d12,5,"5,8,17,24,26",8.962444553617388e-05,0,0,0.0005119436608667897,nan,0,1800,0.0036308998242020607,22.14452610687518
conf_cylinder_r03_d12,5,"5,12,16,22,28",7.668709440622479e-05,0,0,0.0005209401899555658,nan,0,1800,0.0034167589619755745,20.986525453369094
conf_cylinder_r03_d12,5,"5,17,18,22,24",8.17306645330973e-05,0,0,0.0005079937569732246,nan,0,1800,0.003493263851851225,21.037066489079933
conf_cylinder_r03_d12,5,"6,13,18,26,28",8.619572327006608e-05,0,0,0.0005005430950646155,nan,0,1800,0.0037165761459618807,21.301742275935176
conf_cylinder_r03_d12,5,"6,16,21,25,27",7.471800927305594e-05,0,0,0.0005034365181905879,nan,0,1800,0.0034711742773652077,20.328524543668273
conf_cylinder_r03_d12,5,"8,10,14,15,18",7.919342169770971e-05,0,0,0.0005084139640026053,nan,0,1800,0.0034101034980267286,20.961967425149794
conf_cylinder_r03_d12,5,"10,11,17,27,31",7.600297249155119e-05,0,0,0.0004566329955656587,nan,0,1800,0.0035230987705290318,17.79899082276422
conf_cylinder_r03_d12,5,"10,15,20,21,27",7.43788987165317e-05,0,0,0.0004888087636531334,nan,0,1800,0.003436150262132287,19.38189749461767
conf_cylinder_r03_d12,5,"11,15,19,21,23",7.817530422471464e-05,0,0,0.00046945229350656663,nan,0,1800,0.003487804438918829,18.807835882442262
conf_cylinder_r03_d12,5,"18,23,26,27,29",9.299248631577939e-05,0,0,0.00044304409393396127,nan,0,1800,0.004868118558079004,19.322926194495263
conf_cylinder_r03_d12,8,"0,1,2,4,16,20,22,28",6.85414343024604e-05,0,0,0.0005139685437528936,nan,0,2400,0.003503982676193118,16.67919636740727
conf_cylinder_r03_d12,8,"0,1,4,5,9,26,29,31",7.725643808953464e-05,0,0,0.0005205120453104053,nan,0,2400,0.0033262467477470636,19.399025583197776
conf_cylinder_r03_d12,8,"0,1,15,18,22,23,28,29",7.619829557370394e-05,0,0,0.0005117552335920985,nan,0,2400,0.003344379598274827,19.130501213719686
conf_cylinder_r03_d12,8,"0,2,4,5,6,8,10,27",7.520811777794734e-05,0,0,0.0005281620105112695,nan,0,2400,0.003280691569671035,27.69773260084233
conf_cylinder_r03_d12,8,"0,2,5,7,11,15,27,31",7.559999357908964e-05,0,0,0.0005096096793569522,nan,0,2400,0.0032843509688973427,27.413083813987548
conf_cylinder_r03_d12,8,"0,2,9,11,25,29,30,31",7.584429113194346e-05,0,0,0.0005021458462108597,nan,0,2400,0.003331155749037862,27.340520895398377
conf_cylinder_r03_d12,8,"0,3,4,6,8,20,21,24",7.62256167945452e-05,0,0,0.0005269955397551884,nan,0,2400,0.003283490426838398,27.815406392805528
conf_cylinder_r03_d12,8,"0,4,6,10,11,21,28,30",7.421904592774808e-05,0,0,0.0005152483035216183,nan,0,2400,0.0033395623322576284,27.507095048531625
conf_cylinder_r03_d12,8,"0,6,9,13,15,24,28,31",7.653854845557362e-05,0,0,0.0005176956327276623,nan,0,2400,0.003317940514534712,27.570973981119543
conf_cylinder_r03_d12,8,"1,3,8,19,20,24,26,30",7.529256254201755e-05,0,0,0.0005144257083296122,nan,0,2400,0.003313869470730424,20.512032958884756
conf_cylinder_r03_d12,8,"1,4,5,12,14,15,29,30",6.611623393837363e-05,0,0,0.0004956796952519812,nan,0,2400,0.0035502552054822445,19.082240797636075
conf_cylinder_r03_d12,8,"1,4,8,9,13,16,21,27",7.362318865489215e-05,0,0,0.0005311866294890942,nan,0,2400,0.003357658628374338,21.60534128042518
conf_cylinder_r03_d12,8,"1,5,8,17,21,22,27,30",7.35258508939296e-05,0,0,0.000528132473126852,nan,0,2400,0.0034189349971711636,21.40906648979786
conf_cylinder_r03_d12,8,"2,3,7,14,16,24,28,30",7.012386049609631e-05,0,0,0.0004955906214928699,nan,0,2400,0.0033616400323808193,18.88276736141423
conf_cylinder_r03_d12,8,"2,3,16,19,24,27,29,30",7.632141932845116e-05,0,0,0.0004948648112205919,nan,0,2400,0.003280371194705367,19.245016694811802
conf_cylinder_r03_d12,8,"2,7,10,16,18,20,28,29",7.243065920192748e-05,0,0,0.0004969637635289032,nan,0,2400,0.003306722268462181,19.105659856441015
conf_cylinder_r03_d12,8,"2,8,12,14,15,23,25,28",6.80948724038899e-05,0,0,0.0004905200011813202,nan,0,2400,0.0034508733078837395,18.75315808771412
conf_cylinder_r03_d12,8,"3,12,15,20,21,25,26,28",7.310487853828818e-05,0,0,0.0005060544325331587,nan,0,2400,0.0033663467038422823,19.779867203897087
conf_cylinder_r03_d12,8,"4,7,9,10,18,22,29,31",6.885224138386548e-05,0,0,0.00048184959416134676,nan,0,2400,0.0033773337490856647,18.615598361542077
conf_cylinder_r03_d12,8,"4,10,12,15,18,19,20,29",6.943756307009608e-05,0,0,0.00048379842584660425,nan,0,2400,0.00334528018720448,18.276873701660822
conf_cylinder_r03_d12,8,"5,6,8,15,22,23,28,31",7.540632213931531e-05,0,0,0.0005116900264516957,nan,0,2400,0.003332069842144847,20.48698310541564
conf_cylinder_r03_d12,8,"5,6,10,15,18,19,22,30",7.1699294494465e-05,0,0,0.0005043256041941204,nan,0,2400,0.003326959442347288,19.670083678233716
conf_cylinder_r03_d12,8,"5,14,16,17,21,23,26,30",7.727930642431602e-05,0,0,0.0005152296859220756,nan,0,2400,0.0032904900144785643,21.029487826052033
conf_cylinder_r03_d12,8,"6,7,11,13,14,16,23,24",7.282149454113096e-05,0,0,0.0005029049643971192,nan,0,2400,0.0033224597573280334,19.82531296612308
conf_cylinder_r03_d12,8,"6,11,12,16,18,21,28,29",7.600105891469866e-05,0,0,0.0005032679266056931,nan,0,2400,0.003262137295678258,19.755173714782895
conf_cylinder_r03_d12,8,"7,9,11,13,17,20,23,24",6.989971734583378e-05,0,0,0.0005005946832221594,nan,0,2400,0.0034030131064355373,19.22629041644491
conf_cylinder_r03_d12,8,"8,10,12,13,16,19,26,29",8.049285679589957e-05,0,0,0.0005202054096164726,nan,0,2400,0.0032489518634974957,21.40510851472589
conf_cylinder_r03_d12,8,"9,11,12,21,28,29,30,31",7.470299897249788e-05,0,0,0.0004904444300223666,nan,0,2400,0.0033476301468908787,18.98640308498877
conf_cylinder_r03_d12,8,"9,15,16,21,23,25,26,30",7.41130206733942e-05,0,0,0.000505593134439698,nan,0,2400,0.003341189818456769,19.8374479085049
conf_cylinder_r03_d12,8,"11,13,14,16,17,24,26,31",7.882901263656095e-05,0,0,0.0005078697235942013,nan,0,2400,0.003290498396381736,20.45982316967384
conf_cylinder_r06_d06,3,"0,11,27",9.504570334684104e-05,0,0,0.0004133789131598873,nan,0,1400,0.01395009271800518,30.013049830810573
conf_cylinder_r06_d06,3,"0,13,17",0.00010192088666372001,0,0,0.0004492264681101554,nan,0,1400,0.006992201320827007,30.689969289161215
conf_cylinder_r06_d06,3,"0,18,20",0.00010514878522371873,0,0,0.00043398535935969067,nan,0,1400,0.010895541869103909,30.385460663243812
conf_cylinder_r06_d06,3,"1,7,9",5.325895835994743e-05,0,0,0.0002732364318118928,nan,0,1400,0.03857016563415527,12.488909126231588
conf_cylinder_r06_d06,3,"1,7,14",7.726607145741582e-05,0,0,0.0002807179370913659,nan,0,1400,0.08103043586015701,12.420345558926911
conf_cylinder_r06_d06,3,"1,13,14",8.307137613883242e-05,0,0,0.0004421080146885681,nan,0,1400,0.005432574078440666,22.04886618238401
conf_cylinder_r06_d06,3,"1,14,16",8.347442781087011e-05,0,0,0.00040532259060487995,nan,0,1400,0.007260844111442566,19.783445858498737
conf_cylinder_r06_d06,3,"2,3,22",8.28204647405073e-05,0,0,0.0004266813825080688,nan,0,1400,0.006299827713519335,19.013447652379746
conf_cylinder_r06_d06,3,"2,4,24",8.81294981809333e-05,0,0,0.0003845994040404087,nan,0,1400,0.015002865344285965,16.7147691665986
conf_cylinder_r06_d06,3,"3,8,10",0.00010301204747520387,0,0,0.0004162294941302664,nan,0,1400,0.008620980195701122,22.6779127510002
conf_cylinder_r06_d06,3,"3,12,26",9.885469626169652e-05,0,0,0.0004070818666590084,nan,0,1400,0.009657146409153938,21.32722425594322
conf_cylinder_r06_d06,3,"4,6,29",9.991402475861832e-05,0,0,0.0003885681801615646,nan,0,1400,0.014552360400557518,18.120859960760264
conf_cylinder_r06_d06,3,"4,9,12",5.773216253146529e-05,0,0,0.00027890883986721323,nan,0,1400,0.043470896780490875,12.273503058208464
conf_cylinder_r06_d06,3,"5,8,25",0.00010176849900744855,0,0,0.0004803380211328588,nan,0,1400,0.006710325833410025,24.075538046772216
conf_cylinder_r06_d06,3,"5,10,27",9.686080738902092e-05,0,0,0.0004166625756827269,nan,0,1400,0.011583758518099785,21.839735194240237
conf_cylinder_r06_d06,3,"6,8,18",0.0001001763521344401,0,0,0.0004232647022293459,nan,0,1400,0.009201105684041977,23.082595728448403
conf_cylinder_r06_d06,3,"7,8,21",0.00010488994303159416,0,0,0.00043544379780811854,nan,0,1400,0.009038046002388,23.848946421508558
conf_cylinder_r06_d06,3,"7,9,22",9.59923563641496e-05,0,0,0.00029022473880811457,nan,0,1400,0.10597095638513565,12.555081895979514
conf_cylinder_r06_d06,3,"7,11,27",8.061528933467343e-05,0,0,0.00037688360094058533,nan,0,1400,0.012126391753554344,16.152233340350616
conf_cylinder_r06_d06,3,"7,12,15",7.944548997329548e-05,0,0,0.00032278485589677056,nan,0,1400,0.05099416524171829,13.749224051320548
conf_cylinder_r06_d06,3,"7,23,26",9.704692638479173e-05,0,0,0.00039304452679877707,nan,0,1400,0.007861891761422157,19.352634061307487
conf_cylinder_r06_d06,3,"8,10,31",0.0001056428300216794,0,0,0.0004085257341441165,nan,0,1400,0.014840817078948021,22.361204975450015
conf_cylinder_r06_d06,3,"8,15,25",9.026524639921263e-05,0,0,0.00044890199174034174,nan,0,1400,0.008502726443111897,22.04991168002386
conf_cylinder_r06_d06,3,"8,20,26",0.00010492630826774985,0,0,0.00043492293104002635,nan,0,1400,0.012537979520857334,23.489365851834666
conf_cylinder_r06_d06,3,"8,21,22",0.00010871687845792621,0,0,0.0004443354805720911,nan,0,1400,0.009378199465572834,24.064173846502822
conf_cylinder_r06_d06,3,"10,12,18",9.536073775961995e-05,0,0,0.000384750366668399,nan,0,1400,0.010300279594957829,20.00261860491213
conf_cylinder_r06_d06,3,"12,16,30",8.866228745318949e-05,0,0,0.0004224860280506514,nan,0,1400,0.006857336964458227,20.18564102004857
conf_cylinder_r06_d06,3,"14,21,23",9.946846694219857e-05,0,0,0.0004122809901048647,nan,0,1400,0.011292601935565472,21.097103867583655
conf_cylinder_r06_d06,3,"16,23,30",9.577687887940556e-05,0,0,0.00041575390591031745,nan,0,1400,0.0121749984100461,20.308119341900426
conf_cylinder_r06_d06,3,"17,21,27",9.345124271931127e-05,0,0,0.0004295579508735744,nan,0,1400,0.009247447364032269,21.176891521496643
conf_cylinder_r06_d06,5,"0,1,17,23,25",7.733453094260767e-05,0,0,0.0004421578375114499,nan,0,1800,0.00680221151560545,18.97165796424928
conf_cylinder_r06_d06,5,"0,4,6,15,24",7.973013271111995e-05,0,0,0.0004273784954731366,nan,0,1800,0.007863571867346764,29.77482194333321
conf_cylinder_r06_d06,5,"0,5,13,24,25",9.75475850282237e-05,0,0,0.0004421350006331971,nan,0,1800,0.007259291596710682,30.48265095725441
conf_cylinder_r06_d06,5,"0,6,12,15,23",7.837281009415165e-05,0,0,0.0004271032069155308,nan,0,1800,0.0075888196006417274,29.679314227992812
conf_cylinder_r06_d06,5,"0,6,13,20,22",8.448435983154923e-05,0,0,0.00046508174882050636,nan,0,1800,0.00527102081105113,30.286059963886046
conf_cylinder_r06_d06,5,"0,7,20,23,26",9.07658104551956e-05,0,0,0.0004300080903224635,nan,0,1800,0.010230950079858303,30.016956309611963
conf_cylinder_r06_d06,5,"1,2,22,24,30",6.658498023170978e-05,0,0,0.000380694125231866,nan,0,1800,0.007376018911600113,16.503220936171964
conf_cylinder_r06_d06,5,"1,3,8,20,23",8.390434231841937e-05,0,0,0.00043636153903972574,nan,0,1800,0.00651208870112896,21.368942670071807
conf_cylinder_r06_d06,5,"1,4,11,13,16",8.34524689707905e-05,0,0,0.0004295025430175392,nan,0,1800,0.006439428776502609,21.441869217988753
conf_cylinder_r06_d06,5,"1,5,8,10,21",9.589777619112283e-05,0,0,0.00044026241043937484,nan,0,1800,0.007253576535731554,23.103210752599914
conf_cylinder_r06_d06,5,"1,5,8,16,27",9.097988368012011e-05,0,0,0.0004396636393367997,nan,0,1800,0.00657268799841404,22.87979860300419
conf_cylinder_r06_d06,5,"1,6,20,25,29",6.654552271356806e-05,0,0,0.0004016099166756705,nan,0,1800,0.005854777060449123,17.12187666159083
conf_cylinder_r06_d06,5,"1,13,16,27,31",9.066393249668181e-05,0,0,0.00042758637617968856,nan,0,1800,0.008687052875757217,21.70536824747005
conf_cylinder_r06_d06,5,"2,6,15,18,25",6.946072244318202e-05,0,0,0.00041092979226129583,nan,0,1800,0.005432012490928173,17.97968832382431
conf_cylinder_r06_d06,5,"2,6,26,29,31",8.653097756905481e-05,0,0,0.00039343530925872955,nan,0,1800,0.008699644356966019,19.192147298973314
conf_cylinder_r06_d06,5,"2,10,17,30,31",7.375875429715961e-05,0,0,0.00041185299754548636,nan,0,1800,0.006175024900585413,18.040183445459462
conf_cylinder_r06_d06,5,"3,12,18,19,31",8.762957440922037e-05,0,0,0.00041357286223730794,nan,0,1800,0.008754292502999306,20.017608678769253
conf_cylinder_r06_d06,5,"4,10,19,21,29",8.959087426774204e-05,0,0,0.00040130017924950624,nan,0,1800,0.008952547796070576,20.380207753838615
conf_cylinder_r06_d06,5,"5,8,13,20,31",9.75891889538616e-05,0,0,0.000443641690840802,nan,0,1800,0.007270329631865025,23.60907661342604
conf_cylinder_r06_d06,5,"5,8,24,25,27",9.148971003014594e-05,0,0,0.0004415371569616945,nan,0,1800,0.008450252935290337,22.569083898401544
conf_cylinder_r06_d06,5,"5,11,25,27,28",7.892150460975245e-05,0,0,0.00042240611461149207,nan,0,1800,0.00887279212474823,20.069572865982302
conf_cylinder_r06_d06,5,"6,20,22,29,30",7.49224636820145e-05,0,0,0.0004015252139365328,nan,0,1800,0.007482404354959726,17.173714892298623
conf_cylinder_r06_d06,5,"7,8,14,21,23",8.997027180157602e-05,0,0,0.0004403391320432639,nan,0,1800,0.007409268990159035,22.109677762415146
conf_cylinder_r06_d06,5,"7,10,20,22,29",7.595180068165064e-05,0,0,0.00041464195348216864,nan,0,1800,0.0056217387318611145,18.688659610703617
conf_cylinder_r06_d06,5,"8,9,13,17,23",8.75907062436454e-05,0,0,0.0004469858643208194,nan,0,1800,0.0060923476703464985,22.619667410189624
conf_cylinder_r06_d06,5,"8,9,15,22,28",7.300497964024544e-05,0,0,0.000434768475912578,nan,0,1800,0.0062899221666157246,20.078627996537143
conf_cylinder_r06_d06,5,"8,10,12,20,27",8.109078044071794e-05,0,0,0.00044372156379219907,nan,0,1800,0.0062568457797169685,20.9729111808395
conf_cylinder_r06_d06,5,"10,13,17,27,30",8.205087942769751e-05,0,0,0.0004432156601349203,nan,0,1800,0.00668546836823225,21.026397046685425
conf_cylinder_r06_d06,5,"10,26,29,30,31",9.15930068003945e-05,0,0,0.00039108859111323116,nan,0,1800,0.00907173566520214,19.940833264391724
conf_cylinder_r06_d06,5,"11,12,14,17,24",7.200655090855435e-05,0,0,0.0003886871644290362,nan,0,1800,0.00792786106467247,16.833806020062468
conf_cylinder_r06_d06,8,"0,1,2,10,13,21,22,28",8.399167563766241e-05,0,0,0.0004547534014365528,nan,0,2400,0.004766449332237244,17.299707291438583
conf_cylinder_r06_d06,8,"0,1,7,10,12,20,29,30",7.548319990746677e-05,0,0,0.0004458181415414637,nan,0,2400,0.005094654858112335,18.859028435818065
conf_cylinder_r06_d06,8,"0,2,4,5,11,18,26,30",8.558725676266477e-05,0,0,0.00044150651634743566,nan,0,2400,0.005520336329936981,30.03287522112615
